|0|0.ships|1|1.ships|2|2.ships|3|3.ships|4|4.buoys|4.ships|nreports|nreports.buoys|nreports.ships
1851-01-01|250|250|30.0|30.0|0|0|30.0|30.0|4219.0|0|4219.0|4529|0|4529
1851-02-01|148|148|5.0|5.0|0|0|5.0|5.0|3580.0|0|3580.0|3738|0|3738
1851-03-01|162|162|18.0|18.0|0|0|18.0|18.0|3569.0|0|3569.0|3767|0|3767
1851-04-01|202|202|0|0|0|0|0|0|3296.0|0|3296.0|3498|0|3498
1851-05-01|182|182|18.0|18.0|0|0|18.0|18.0|3374.0|0|3374.0|3592|0|3592
1851-06-01|225|225|28.0|28.0|0|0|28.0|28.0|3038.0|0|3038.0|3319|0|3319
1851-07-01|211|211|26.0|26.0|0|0|26.0|26.0|3295.0|0|3295.0|3558|0|3558
1851-08-01|171|171|27.0|27.0|0|0|27.0|27.0|3326.0|0|3326.0|3551|0|3551
1851-09-01|240|240|18.0|18.0|0|0|18.0|18.0|3152.0|0|3152.0|3428|0|3428
1851-10-01|292|292|0|0|0|0|0|0|2914.0|0|2914.0|3206|0|3206
1851-11-01|268|268|0|0|0|0|0|0|2712.0|0|2712.0|2980|0|2980
1851-12-01|223|223|0|0|0|0|0|0|3122.0|0|3122.0|3345|0|3345
1852-01-01|140|140|0|0|0|0|0|0|3516.0|0|3516.0|3656|0|3656
1852-02-01|154|154|0|0|0|0|0|0|3234.0|0|3234.0|3388|0|3388
1852-03-01|257|257|0|0|0|0|0|0|3429.0|0|3429.0|3686|0|3686
1852-04-01|312|312|0|0|0|0|0|0|3623.0|0|3623.0|3935|0|3935
1852-05-01|287|287|0|0|0|0|0|0|3699.0|0|3699.0|3986|0|3986
1852-06-01|356|356|0|0|0|0|0|0|3894.0|0|3894.0|4250|0|4250
1852-07-01|190|190|0|0|0|0|0|0|3829.0|0|3829.0|4019|0|4019
1852-08-01|214|214|0|0|0|0|0|0|3689.0|0|3689.0|3903|0|3903
1852-09-01|228|228|0|0|0|0|0|0|3511.0|0|3511.0|3739|0|3739
1852-10-01|327|327|0|0|0|0|0|0|3953.0|0|3953.0|4280|0|4280
1852-11-01|429|429|0|0|0|0|0|0|4102.0|0|4102.0|4531|0|4531
1852-12-01|487|487|0|0|0|0|0|0|3806.0|0|3806.0|4293|0|4293
1853-01-01|522|522|0|0|0|0|0|0|4060.0|0|4060.0|4582|0|4582
1853-02-01|593|593|4.0|4.0|0|0|4.0|4.0|3950.0|0|3950.0|4551|0|4551
1853-03-01|649|649|30.0|30.0|0|0|30.0|30.0|4523.0|0|4523.0|5232|0|5232
1853-04-01|740|740|28.0|28.0|0|0|28.0|28.0|4328.0|0|4328.0|5124|0|5124
1853-05-01|926|926|27.0|27.0|0|0|27.0|27.0|4716.0|0|4716.0|5696|0|5696
1853-06-01|890|890|12.0|12.0|0|0|12.0|12.0|4587.0|0|4587.0|5501|0|5501
1853-07-01|1061|1061|8.0|8.0|0|0|8.0|8.0|4740.0|0|4740.0|5817|0|5817
1853-08-01|1146|1146|17.0|17.0|0|0|17.0|17.0|4465.0|0|4465.0|5645|0|5645
1853-09-01|1635|1635|1.0|1.0|0|0|1.0|1.0|4106.0|0|4106.0|5743|0|5743
1853-10-01|1865|1865|15.0|15.0|0|0|15.0|15.0|4176.0|0|4176.0|6071|0|6071
1853-11-01|1628|1628|26.0|26.0|0|0|26.0|26.0|3622.0|0|3622.0|5302|0|5302
1853-12-01|1992|1992|27.0|27.0|0|0|27.0|27.0|4204.0|0|4204.0|6250|0|6250
1854-01-01|1257|1257|0|0|0|0|0|0|4135.0|0|4135.0|5392|0|5392
1854-02-01|1002|1002|23.0|23.0|0|0|23.0|23.0|3579.0|0|3579.0|4627|0|4627
1854-03-01|1966|1966|11.0|11.0|0|0|11.0|11.0|4086.0|0|4086.0|6074|0|6074
1854-04-01|3003|3003|56.0|56.0|0|0|56.0|56.0|3514.0|0|3514.0|6629|0|6629
1854-05-01|4163|4163|21.0|21.0|0|0|21.0|21.0|3231.0|0|3231.0|7436|0|7436
1854-06-01|5655|5655|0|0|0|0|0|0|2732.0|0|2732.0|8387|0|8387
1854-07-01|7038|7038|1.0|1.0|0|0|1.0|1.0|2335.0|0|2335.0|9375|0|9375
1854-08-01|8618|8618|193.0|193.0|0|0|339.0|339.0|2234.0|0|2234.0|11384|0|11384
1854-09-01|9428|9428|148.0|148.0|0|0|209.0|209.0|2148.0|0|2148.0|11933|0|11933
1854-10-01|9768|9768|0|0|0|0|0|0|2162.0|0|2162.0|11930|0|11930
1854-11-01|10989|10989|148.0|148.0|0|0|148.0|148.0|1708.0|0|1708.0|12993|0|12993
1854-12-01|12818|12818|97.0|97.0|0|0|98.0|98.0|1531.0|0|1531.0|14544|0|14544
1855-01-01|13547|13547|106.0|106.0|0|0|106.0|106.0|1366.0|0|1366.0|15125|0|15125
1855-02-01|12831|12831|103.0|103.0|0|0|103.0|103.0|1038.0|0|1038.0|14075|0|14075
1855-03-01|12253|12253|86.0|86.0|0|0|86.0|86.0|825.0|0|825.0|13250|0|13250
1855-04-01|12781|12781|329.0|329.0|0|0|329.0|329.0|951.0|0|951.0|14390|0|14390
1855-05-01|12761|12761|72.0|72.0|0|0|72.0|72.0|1078.0|0|1078.0|13983|0|13983
1855-06-01|14455|14455|5.0|5.0|0|0|5.0|5.0|1142.0|0|1142.0|15607|0|15607
1855-07-01|16434|16434|31.0|31.0|0|0|31.0|31.0|1006.0|0|1006.0|17502|0|17502
1855-08-01|16062|16062|225.0|225.0|0|0|225.0|225.0|1032.0|0|1032.0|17544|0|17544
1855-09-01|15947|15947|28.0|28.0|0|0|28.0|28.0|817.0|0|817.0|16820|0|16820
1855-10-01|16783|16783|105.0|105.0|0|0|108.0|108.0|749.0|0|749.0|17745|0|17745
1855-11-01|16614|16614|147.0|147.0|0|0|149.0|149.0|584.0|0|584.0|17494|0|17494
1855-12-01|17748|17748|85.0|85.0|0|0|87.0|87.0|535.0|0|535.0|18455|0|18455
1856-01-01|15983|15983|342.0|342.0|0|0|343.0|343.0|705.0|0|705.0|17373|0|17373
1856-02-01|16324|16324|302.0|302.0|0|0|302.0|302.0|583.0|0|583.0|17511|0|17511
1856-03-01|18995|18995|103.0|103.0|0|0|95.0|95.0|746.0|0|746.0|19939|0|19939
1856-04-01|17248|17248|94.0|94.0|0|0|94.0|94.0|578.0|0|578.0|18014|0|18014
1856-05-01|17632|17632|59.0|59.0|0|0|59.0|59.0|487.0|0|487.0|18237|0|18237
1856-06-01|18155|18155|26.0|26.0|0|0|27.0|27.0|597.0|0|597.0|18805|0|18805
1856-07-01|17129|17129|162.0|162.0|0|0|165.0|165.0|506.0|0|506.0|17962|0|17962
1856-08-01|17784|17784|185.0|185.0|0|0|185.0|185.0|724.0|0|724.0|18878|0|18878
1856-09-01|16051|16051|9.0|9.0|0|0|9.0|9.0|513.0|0|513.0|16582|0|16582
1856-10-01|17116|17116|11.0|11.0|0|0|11.0|11.0|575.0|0|575.0|17713|0|17713
1856-11-01|18136|18136|5.0|5.0|0|0|5.0|5.0|486.0|0|486.0|18632|0|18632
1856-12-01|18818|18818|2.0|2.0|0|0|2.0|2.0|504.0|0|504.0|19326|0|19326
1857-01-01|18237|18237|66.0|66.0|0|0|66.0|66.0|463.0|0|463.0|18832|0|18832
1857-02-01|15818|15818|4.0|4.0|0|0|4.0|4.0|349.0|0|349.0|16175|0|16175
1857-03-01|17611|17611|27.0|27.0|0|0|27.0|27.0|475.0|0|475.0|18140|0|18140
1857-04-01|17446|17446|60.0|60.0|0|0|59.0|59.0|463.0|0|463.0|18028|0|18028
1857-05-01|20624|20624|13.0|13.0|0|0|13.0|13.0|422.0|0|422.0|21072|0|21072
1857-06-01|19749|19749|144.0|144.0|0|0|144.0|144.0|435.0|0|435.0|20472|0|20472
1857-07-01|20022|20022|46.0|46.0|0|0|46.0|46.0|372.0|0|372.0|20486|0|20486
1857-08-01|19002|19002|105.0|105.0|0|0|107.0|107.0|388.0|0|388.0|19602|0|19602
1857-09-01|18960|18960|12.0|12.0|0|0|12.0|12.0|299.0|0|299.0|19283|0|19283
1857-10-01|19629|19629|136.0|136.0|0|0|136.0|136.0|272.0|0|272.0|20173|0|20173
1857-11-01|18303|18303|6.0|6.0|0|0|6.0|6.0|265.0|0|265.0|18580|0|18580
1857-12-01|18525|18525|55.0|55.0|0|0|55.0|55.0|342.0|0|342.0|18977|0|18977
1858-01-01|18592|18592|46.0|46.0|0|0|50.0|50.0|333.0|0|333.0|19021|0|19021
1858-02-01|17002|17002|22.0|22.0|0|0|20.0|20.0|262.0|0|262.0|17306|0|17306
1858-03-01|17814|17814|16.0|16.0|0|0|16.0|16.0|330.0|0|330.0|18176|0|18176
1858-04-01|16090|16090|64.0|64.0|0|0|80.0|80.0|353.0|0|353.0|16587|0|16587
1858-05-01|16660|16660|99.0|99.0|0|0|99.0|99.0|554.0|0|554.0|17412|0|17412
1858-06-01|15500|15500|24.0|24.0|0|0|24.0|24.0|406.0|0|406.0|15954|0|15954
1858-07-01|18554|18554|15.0|15.0|0|0|15.0|15.0|337.0|0|337.0|18921|0|18921
1858-08-01|16696|16696|67.0|67.0|0|0|68.0|68.0|235.0|0|235.0|17066|0|17066
1858-09-01|14781|14781|13.0|13.0|0|0|13.0|13.0|199.0|0|199.0|15006|0|15006
1858-10-01|14230|14230|90.0|90.0|0|0|91.0|91.0|265.0|0|265.0|14676|0|14676
1858-11-01|15488|15488|19.0|19.0|0|0|19.0|19.0|406.0|0|406.0|15932|0|15932
1858-12-01|15362|15362|62.0|62.0|0|0|62.0|62.0|260.0|0|260.0|15746|0|15746
1859-01-01|15616|15616|6.0|6.0|0|0|6.0|6.0|194.0|0|194.0|15822|0|15822
1859-02-01|14053|14053|34.0|34.0|0|0|44.0|44.0|189.0|0|189.0|14320|0|14320
1859-03-01|15285|15285|116.0|116.0|0|0|60.0|60.0|208.0|0|208.0|15669|0|15669
1859-04-01|14789|14789|4.0|4.0|0|0|4.0|4.0|227.0|0|227.0|15024|0|15024
1859-05-01|13903|13903|57.0|57.0|0|0|57.0|57.0|306.0|0|306.0|14323|0|14323
1859-06-01|13305|13305|38.0|38.0|0|0|38.0|38.0|202.0|0|202.0|13583|0|13583
1859-07-01|13993|13993|37.0|37.0|0|0|37.0|37.0|209.0|0|209.0|14276|0|14276
1859-08-01|12496|12496|32.0|32.0|0|0|32.0|32.0|222.0|0|222.0|12782|0|12782
1859-09-01|11041|11041|25.0|25.0|0|0|25.0|25.0|149.0|0|149.0|11240|0|11240
1859-10-01|11816|11816|21.0|21.0|0|0|21.0|21.0|156.0|0|156.0|12014|0|12014
1859-11-01|12332|12332|61.0|61.0|0|0|64.0|64.0|161.0|0|161.0|12618|0|12618
1859-12-01|13991|13991|27.0|27.0|0|0|27.0|27.0|180.0|0|180.0|14225|0|14225
1860-01-01|13964|13964|8.0|8.0|0|0|8.0|8.0|178.0|0|178.0|14158|0|14158
1860-02-01|11370|11370|46.0|46.0|0|0|46.0|46.0|151.0|0|151.0|11613|0|11613
1860-03-01|10882|10882|52.0|52.0|0|0|54.0|54.0|91.0|0|91.0|11079|0|11079
1860-04-01|10609|10609|14.0|14.0|0|0|14.0|14.0|115.0|0|115.0|10752|0|10752
1860-05-01|12105|12105|57.0|57.0|0|0|59.0|59.0|167.0|0|167.0|12388|0|12388
1860-06-01|10941|10941|32.0|32.0|0|0|32.0|32.0|107.0|0|107.0|11112|0|11112
1860-07-01|11950|11950|45.0|45.0|0|0|45.0|45.0|104.0|0|104.0|12144|0|12144
1860-08-01|11968|11968|40.0|40.0|0|0|40.0|40.0|293.0|0|293.0|12341|0|12341
1860-09-01|9500|9500|31.0|31.0|0|0|31.0|31.0|278.0|0|278.0|9840|0|9840
1860-10-01|8631|8631|12.0|12.0|0|0|12.0|12.0|53.0|0|53.0|8708|0|8708
1860-11-01|9104|9104|1.0|1.0|0|0|1.0|1.0|40.0|0|40.0|9146|0|9146
1860-12-01|8223|8223|13.0|13.0|0|0|13.0|13.0|31.0|0|31.0|8280|0|8280
1861-01-01|7973|7973|11.0|11.0|0|0|11.0|11.0|31.0|0|31.0|8026|0|8026
1861-02-01|7638|7638|0|0|0|0|0|0|15.0|0|15.0|7653|0|7653
1861-03-01|5678|5678|0|0|0|0|0|0|3.0|0|3.0|5681|0|5681
1861-04-01|5428|5428|0|0|0|0|0|0|12.0|0|12.0|5440|0|5440
1861-05-01|5504|5504|0|0|0|0|0|0|36.0|0|36.0|5540|0|5540
1861-06-01|5696|5696|19.0|19.0|0|0|19.0|19.0|39.0|0|39.0|5773|0|5773
1861-07-01|5984|5984|17.0|17.0|0|0|17.0|17.0|23.0|0|23.0|6041|0|6041
1861-08-01|6337|6337|8.0|8.0|0|0|8.0|8.0|11.0|0|11.0|6364|0|6364
1861-09-01|5925|5925|10.0|10.0|0|0|10.0|10.0|12.0|0|12.0|5957|0|5957
1861-10-01|7209|7209|4.0|4.0|0|0|4.0|4.0|22.0|0|22.0|7239|0|7239
1861-11-01|8048|8048|6.0|6.0|0|0|6.0|6.0|9.0|0|9.0|8069|0|8069
1861-12-01|8214|8214|13.0|13.0|0|0|13.0|13.0|3.0|0|3.0|8243|0|8243
1862-01-01|7804|7804|0|0|0|0|0|0|8.0|0|8.0|7812|0|7812
1862-02-01|5724|5724|0|0|0|0|0|0|4.0|0|4.0|5728|0|5728
1862-03-01|6813|6813|0|0|0|0|0|0|4.0|0|4.0|6817|0|6817
1862-04-01|5800|5800|3.0|3.0|0|0|3.0|3.0|8.0|0|8.0|5814|0|5814
1862-05-01|8678|8678|0|0|0|0|0|0|3.0|0|3.0|8681|0|8681
1862-06-01|8966|8966|10.0|10.0|0|0|8.0|8.0|8.0|0|8.0|8992|0|8992
1862-07-01|9034|9034|12.0|12.0|0|0|13.0|13.0|15.0|0|15.0|9074|0|9074
1862-08-01|8676|8676|5.0|5.0|0|0|5.0|5.0|1.0|0|1.0|8687|0|8687
1862-09-01|8662|8662|12.0|12.0|0|0|12.0|12.0|3.0|0|3.0|8689|0|8689
1862-10-01|7171|7171|0|0|0|0|0|0|1.0|0|1.0|7172|0|7172
1862-11-01|5959|5959|0|0|0|0|0|0|1.0|0|1.0|5960|0|5960
1862-12-01|6156|6156|11.0|11.0|0|0|11.0|11.0|14.0|0|14.0|6192|0|6192
1863-01-01|7057|7057|0|0|0|0|0|0|5.0|0|5.0|7062|0|7062
1863-02-01|6858|6858|2.0|2.0|0|0|2.0|2.0|2.0|0|2.0|6864|0|6864
1863-03-01|7012|7012|6.0|6.0|0|0|6.0|6.0|1.0|0|1.0|7025|0|7025
1863-04-01|6334|6334|4.0|4.0|0|0|4.0|4.0|2.0|0|2.0|6344|0|6344
1863-05-01|8760|8760|6.0|6.0|0|0|6.0|6.0|11.0|0|11.0|8783|0|8783
1863-06-01|7629|7629|3.0|3.0|0|0|3.0|3.0|4.0|0|4.0|7639|0|7639
1863-07-01|8252|8252|0|0|0|0|0|0|6.0|0|6.0|8258|0|8258
1863-08-01|8019|8019|0|0|0|0|0|0|10.0|0|10.0|8029|0|8029
1863-09-01|7049|7049|7.0|7.0|0|0|7.0|7.0|3.0|0|3.0|7066|0|7066
1863-10-01|7145|7145|0|0|0|0|0|0|1.0|0|1.0|7146|0|7146
1863-11-01|7048|7048|0|0|0|0|0|0|2.0|0|2.0|7050|0|7050
1863-12-01|6605|6605|0|0|0|0|0|0|1.0|0|1.0|6606|0|6606
1864-01-01|6864|6864|0|0|0|0|0|0|1.0|0|1.0|6865|0|6865
1864-02-01|6982|6982|0|0|0|0|0|0|7.0|0|7.0|6989|0|6989
1864-03-01|6512|6512|0|0|0|0|0|0|10.0|0|10.0|6522|0|6522
1864-04-01|6206|6206|2.0|2.0|0|0|2.0|2.0|5.0|0|5.0|6215|0|6215
1864-05-01|7287|7287|0|0|0|0|0|0|19.0|0|19.0|7306|0|7306
1864-06-01|7968|7968|7.0|7.0|0|0|7.0|7.0|24.0|0|24.0|8006|0|8006
1864-07-01|8808|8808|0|0|0|0|0|0|9.0|0|9.0|8817|0|8817
1864-08-01|7982|7982|0|0|0|0|0|0|18.0|0|18.0|8000|0|8000
1864-09-01|6041|6041|7.0|7.0|0|0|7.0|7.0|0|0|0|6055|0|6055
1864-10-01|7389|7389|6.0|6.0|0|0|6.0|6.0|5.0|0|5.0|7406|0|7406
1864-11-01|7156|7156|9.0|9.0|0|0|8.0|8.0|2.0|0|2.0|7175|0|7175
1864-12-01|7575|7575|4.0|4.0|0|0|3.0|3.0|0|0|0|7582|0|7582
1865-01-01|7276|7276|0|0|0|0|0|0|0|0|0|7276|0|7276
1865-02-01|5718|5718|0|0|0|0|0|0|8.0|0|8.0|5726|0|5726
1865-03-01|4835|4835|0|0|0|0|0|0|1.0|0|1.0|4836|0|4836
1865-04-01|5326|5326|0|0|0|0|0|0|11.0|0|11.0|5337|0|5337
1865-05-01|6054|6054|0|0|0|0|0|0|6.0|0|6.0|6060|0|6060
1865-06-01|5666|5666|0|0|0|0|0|0|8.0|0|8.0|5674|0|5674
1865-07-01|5003|5003|0|0|0|0|0|0|7.0|0|7.0|5010|0|5010
1865-08-01|5250|5250|0|0|0|0|0|0|0|0|0|5250|0|5250
1865-09-01|4585|4585|0|0|0|0|0|0|0|0|0|4585|0|4585
1865-10-01|5305|5305|0|0|0|0|0|0|0|0|0|5305|0|5305
1865-11-01|5676|5676|0|0|0|0|0|0|0|0|0|5676|0|5676
1865-12-01|7271|7271|0|0|0|0|0|0|0|0|0|7271|0|7271
1866-01-01|6867|6867|12.0|12.0|0|0|13.0|13.0|0|0|0|6892|0|6892
1866-02-01|4764|4764|0|0|0|0|0|0|1.0|0|1.0|4765|0|4765
1866-03-01|4932|4932|0|0|0|0|0|0|0|0|0|4932|0|4932
1866-04-01|4899|4899|0|0|0|0|0|0|0|0|0|4899|0|4899
1866-05-01|5650|5650|2.0|2.0|0|0|2.0|2.0|0|0|0|5654|0|5654
1866-06-01|5513|5513|5.0|5.0|0|0|5.0|5.0|0|0|0|5523|0|5523
1866-07-01|6114|6114|0|0|0|0|0|0|1.0|0|1.0|6115|0|6115
1866-08-01|5886|5886|4.0|4.0|0|0|4.0|4.0|1.0|0|1.0|5895|0|5895
1866-09-01|5904|5904|0|0|0|0|0|0|0|0|0|5904|0|5904
1866-10-01|6578|6578|0|0|0|0|0|0|0|0|0|6578|0|6578
1866-11-01|5929|5929|0|0|0|0|0|0|0|0|0|5929|0|5929
1866-12-01|5414|5414|3.0|3.0|0|0|3.0|3.0|0|0|0|5420|0|5420
1867-01-01|4494|4494|6.0|6.0|0|0|6.0|6.0|1.0|0|1.0|4507|0|4507
1867-02-01|4765|4765|0|0|0|0|0|0|0|0|0|4765|0|4765
1867-03-01|6332|6332|14.0|14.0|0|0|14.0|14.0|0|0|0|6360|0|6360
1867-04-01|5983|5983|0|0|0|0|0|0|0|0|0|5983|0|5983
1867-05-01|6127|6127|0|0|0|0|0|0|0|0|0|6127|0|6127
1867-06-01|6046|6046|0|0|0|0|0|0|0|0|0|6046|0|6046
1867-07-01|5993|5993|0|0|0|0|0|0|6.0|0|6.0|5999|0|5999
1867-08-01|5531|5531|0|0|0|0|0|0|21.0|0|21.0|5552|0|5552
1867-09-01|5133|5133|10.0|10.0|0|0|10.0|10.0|1.0|0|1.0|5154|0|5154
1867-10-01|5602|5602|0|0|0|0|0|0|6.0|0|6.0|5608|0|5608
1867-11-01|6068|6068|13.0|13.0|0|0|13.0|13.0|19.0|0|19.0|6113|0|6113
1867-12-01|6250|6250|3.0|3.0|0|0|3.0|3.0|15.0|0|15.0|6271|0|6271
1868-01-01|4969|4969|0|0|0|0|0|0|0|0|0|4969|0|4969
1868-02-01|5072|5072|0|0|0|0|0|0|0|0|0|5072|0|5072
1868-03-01|5807|5807|0|0|0|0|0|0|3.0|0|3.0|5810|0|5810
1868-04-01|6652|6652|6.0|6.0|0|0|6.0|6.0|8.0|0|8.0|6672|0|6672
1868-05-01|8173|8173|0|0|0|0|0|0|0|0|0|8173|0|8173
1868-06-01|7671|7671|18.0|18.0|0|0|18.0|18.0|0|0|0|7707|0|7707
1868-07-01|7267|7267|25.0|25.0|0|0|25.0|25.0|1.0|0|1.0|7318|0|7318
1868-08-01|6108|6108|18.0|18.0|0|0|16.0|16.0|1.0|0|1.0|6143|0|6143
1868-09-01|6277|6277|21.0|21.0|0|0|13.0|13.0|0|0|0|6311|0|6311
1868-10-01|7427|7427|14.0|14.0|0|0|14.0|14.0|0|0|0|7455|0|7455
1868-11-01|6710|6710|8.0|8.0|0|0|8.0|8.0|0|0|0|6726|0|6726
1868-12-01|6926|6926|10.0|10.0|0|0|10.0|10.0|0|0|0|6946|0|6946
1869-01-01|6194|6194|13.0|13.0|0|0|13.0|13.0|1.0|0|1.0|6221|0|6221
1869-02-01|5522|5522|2.0|2.0|0|0|2.0|2.0|0|0|0|5526|0|5526
1869-03-01|6303|6303|4.0|4.0|0|0|4.0|4.0|0|0|0|6311|0|6311
1869-04-01|6229|6229|14.0|14.0|0|0|14.0|14.0|0|0|0|6257|0|6257
1869-05-01|6550|6550|21.0|21.0|0|0|21.0|21.0|0|0|0|6592|0|6592
1869-06-01|6484|6484|18.0|18.0|0|0|18.0|18.0|0|0|0|6520|0|6520
1869-07-01|8223|8223|13.0|13.0|0|0|13.0|13.0|0|0|0|8249|0|8249
1869-08-01|8163|8163|15.0|15.0|0|0|13.0|13.0|0|0|0|8191|0|8191
1869-09-01|6255|6255|12.0|12.0|0|0|8.0|8.0|0|0|0|6275|0|6275
1869-10-01|5978|5978|18.0|18.0|0|0|18.0|18.0|0|0|0|6014|0|6014
1869-11-01|5394|5394|5.0|5.0|0|0|5.0|5.0|0|0|0|5404|0|5404
1869-12-01|7768|7768|9.0|9.0|0|0|9.0|9.0|0|0|0|7786|0|7786
1870-01-01|8371|8371|12.0|12.0|0|0|12.0|12.0|0|0|0|8395|0|8395
1870-02-01|7884|7884|8.0|8.0|0|0|8.0|8.0|0|0|0|7900|0|7900
1870-03-01|7294|7294|16.0|16.0|0|0|16.0|16.0|0|0|0|7326|0|7326
1870-04-01|6856|6856|7.0|7.0|0|0|7.0|7.0|0|0|0|6870|0|6870
1870-05-01|6732|6732|28.0|28.0|0|0|28.0|28.0|0|0|0|6788|0|6788
1870-06-01|6503|6503|27.0|27.0|0|0|26.0|26.0|0|0|0|6556|0|6556
1870-07-01|7036|7036|24.0|24.0|0|0|22.0|22.0|0|0|0|7082|0|7082
1870-08-01|6705|6705|13.0|13.0|0|0|13.0|13.0|1.0|0|1.0|6732|0|6732
1870-09-01|5629|5629|37.0|37.0|0|0|37.0|37.0|1.0|0|1.0|5704|0|5704
1870-10-01|5293|5293|8.0|8.0|0|0|8.0|8.0|0|0|0|5309|0|5309
1870-11-01|6130|6130|6.0|6.0|0|0|5.0|5.0|0|0|0|6141|0|6141
1870-12-01|7530|7530|16.0|16.0|0|0|16.0|16.0|0|0|0|7562|0|7562
1871-01-01|5807|5807|10.0|10.0|0|0|10.0|10.0|0|0|0|5827|0|5827
1871-02-01|4190|4190|12.0|12.0|0|0|12.0|12.0|0|0|0|4214|0|4214
1871-03-01|5026|5026|9.0|9.0|0|0|9.0|9.0|0|0|0|5044|0|5044
1871-04-01|5889|5889|18.0|18.0|0|0|18.0|18.0|1.0|0|1.0|5926|0|5926
1871-05-01|7225|7225|18.0|18.0|0|0|18.0|18.0|1.0|0|1.0|7262|0|7262
1871-06-01|6918|6918|16.0|16.0|0|0|16.0|16.0|1.0|0|1.0|6951|0|6951
1871-07-01|6800|6800|12.0|12.0|0|0|10.0|10.0|0|0|0|6822|0|6822
1871-08-01|6968|6968|18.0|18.0|0|0|18.0|18.0|0|0|0|7004|0|7004
1871-09-01|4823|4823|15.0|15.0|0|0|15.0|15.0|0|0|0|4853|0|4853
1871-10-01|5072|5072|3.0|3.0|0|0|3.0|3.0|0|0|0|5078|0|5078
1871-11-01|5440|5440|12.0|12.0|0|0|12.0|12.0|0|0|0|5464|0|5464
1871-12-01|6321|6321|20.0|20.0|0|0|20.0|20.0|0|0|0|6361|0|6361
1872-01-01|5224|5224|24.0|24.0|0|0|24.0|24.0|0|0|0|5272|0|5272
1872-02-01|4062|4062|0|0|0|0|0|0|0|0|0|4062|0|4062
1872-03-01|4513|4513|5.0|5.0|0|0|5.0|5.0|0|0|0|4523|0|4523
1872-04-01|6063|6063|6.0|6.0|0|0|6.0|6.0|0|0|0|6075|0|6075
1872-05-01|6898|6898|6.0|6.0|0|0|6.0|6.0|0|0|0|6910|0|6910
1872-06-01|6899|6899|9.0|9.0|0|0|9.0|9.0|0|0|0|6917|0|6917
1872-07-01|6169|6169|9.0|9.0|0|0|9.0|9.0|0|0|0|6187|0|6187
1872-08-01|5938|5938|7.0|7.0|0|0|7.0|7.0|0|0|0|5952|0|5952
1872-09-01|5673|5673|30.0|30.0|0|0|30.0|30.0|0|0|0|5733|0|5733
1872-10-01|6401|6401|11.0|11.0|0|0|11.0|11.0|0|0|0|6423|0|6423
1872-11-01|5762|5762|3.0|3.0|0|0|3.0|3.0|0|0|0|5768|0|5768
1872-12-01|6668|6668|5.0|5.0|0|0|5.0|5.0|8.0|0|8.0|6686|0|6686
1873-01-01|5445|5445|10.0|10.0|0|0|10.0|10.0|9.0|0|9.0|5474|0|5474
1873-02-01|4710|4710|36.0|36.0|0|0|36.0|36.0|11.0|0|11.0|4793|0|4793
1873-03-01|5057|5057|8.0|8.0|0|0|6.0|6.0|13.0|0|13.0|5084|0|5084
1873-04-01|5074|5074|17.0|17.0|0|0|18.0|18.0|25.0|0|25.0|5134|0|5134
1873-05-01|5832|5832|107.0|107.0|0|0|107.0|107.0|14.0|0|14.0|6060|0|6060
1873-06-01|6030|6030|26.0|26.0|0|0|26.0|26.0|12.0|0|12.0|6094|0|6094
1873-07-01|6456|6456|37.0|37.0|0|0|36.0|36.0|12.0|0|12.0|6541|0|6541
1873-08-01|7016|7016|20.0|20.0|0|0|21.0|21.0|2.0|0|2.0|7059|0|7059
1873-09-01|6152|6152|23.0|23.0|0|0|23.0|23.0|2.0|0|2.0|6200|0|6200
1873-10-01|6150|6150|23.0|23.0|0|0|23.0|23.0|2.0|0|2.0|6198|0|6198
1873-11-01|6247|6247|11.0|11.0|0|0|11.0|11.0|18.0|0|18.0|6287|0|6287
1873-12-01|7113|7113|6.0|6.0|0|0|6.0|6.0|48.0|0|48.0|7173|0|7173
1874-01-01|6398|6398|20.0|20.0|0|0|20.0|20.0|48.0|0|48.0|6486|0|6486
1874-02-01|5559|5559|25.0|25.0|0|0|25.0|25.0|36.0|0|36.0|5645|0|5645
1874-03-01|5738|5738|8.0|8.0|0|0|8.0|8.0|38.0|0|38.0|5792|0|5792
1874-04-01|5813|5813|42.0|42.0|0|0|42.0|42.0|27.0|0|27.0|5924|0|5924
1874-05-01|6924|6924|25.0|25.0|0|0|25.0|25.0|12.0|0|12.0|6986|0|6986
1874-06-01|6311|6311|20.0|20.0|0|0|21.0|21.0|1.0|0|1.0|6353|0|6353
1874-07-01|7069|7069|29.0|29.0|0|0|29.0|29.0|0|0|0|7127|0|7127
1874-08-01|6274|6274|11.0|11.0|0|0|11.0|11.0|3.0|0|3.0|6299|0|6299
1874-09-01|6174|6174|23.0|23.0|0|0|23.0|23.0|1.0|0|1.0|6221|0|6221
1874-10-01|8212|8212|23.0|23.0|0|0|23.0|23.0|5.0|0|5.0|8263|0|8263
1874-11-01|6473|6473|14.0|14.0|0|0|12.0|12.0|9.0|0|9.0|6508|0|6508
1874-12-01|7761|7761|7.0|7.0|0|0|8.0|8.0|2.0|0|2.0|7778|0|7778
1875-01-01|6566|6566|19.0|19.0|0|0|19.0|19.0|0|0|0|6604|0|6604
